record_id,sender_account,receiver_account,amount,currency,timestamp,reference,channel,region,status
REC002878,SND07563,RCV05027,61.00.00,USD,2026-08-31T10:22:00Z,REF-17679,SWIFT,APAC,SETTLED
REC002879,SND03109,RCV02553,75.00.00,USD,2026-08-31T07:04:00Z,REF-29866,SWIFT,APAC,SETTLED
REC002880,SND07311,RCV08144,62.00.00,USD,2026-08-31T23:19:00Z,REF-22918,SWIFT,APAC,SETTLED
REC002881,SND07617,RCV09141,80.00.00,USD,2026-08-31T08:03:00Z,REF-30991,SWIFT,APAC,SETTLED
REC002882,SND08081,RCV05043,5.00.00,USD,2026-08-31T14:35:00Z,REF-13241,SWIFT,APAC,SETTLED
REC002883,SND00682,RCV04855,1.00.00,USD,2026-08-31T13:39:00Z,REF-16151,SWIFT,APAC,SETTLED
REC002884,SND02396,RCV07436,17.00.00,USD,2026-08-31T01:59:00Z,REF-1875,SWIFT,APAC,SETTLED
REC002885,SND00916,RCV08693,30.00.00,USD,2026-08-31T23:33:00Z,REF-3885,SWIFT,APAC,SETTLED
REC002886,SND07522,RCV06821,20.00.00,USD,2026-08-31T04:25:00Z,REF-20115,SWIFT,APAC,SETTLED
REC002887,SND09321,RCV09210,64.00.00,USD,2026-08-31T13:28:00Z,REF-4168,SWIFT,APAC,SETTLED
REC002888,SND06534,RCV06887,25.00.00,USD,2026-08-31T20:26:00Z,REF-11791,SWIFT,APAC,SETTLED
REC002889,SND05521,RCV07838,16.00.00,USD,2026-08-31T12:49:00Z,REF-2513,SWIFT,APAC,SETTLED
REC002890,SND08908,RCV06070,42.00.00,USD,2026-08-31T10:46:00Z,REF-4380,SWIFT,APAC,SETTLED
REC002891,SND03454,RCV00716,84.00.00,USD,2026-08-31T17:48:00Z,REF-23194,SWIFT,APAC,SETTLED
REC002892,SND01670,RCV01927,26.00.00,USD,2026-08-31T22:07:00Z,REF-27641,SWIFT,APAC,SETTLED
REC002893,SND04016,RCV08332,37.00.00,USD,2026-08-31T01:10:00Z,REF-25453,SWIFT,APAC,SETTLED
REC002894,SND06353,RCV04416,69.00.00,USD,2026-08-31T22:53:00Z,REF-23102,SWIFT,APAC,SETTLED
REC002895,SND06406,RCV06467,38.00.00,USD,2026-08-31T16:02:00Z,REF-23109,SWIFT,APAC,SETTLED
REC002896,SND08671,RCV04134,20.00.00,USD,2026-08-31T21:59:00Z,REF-10094,SWIFT,APAC,SETTLED
REC002897,SND01747,RCV05421,19.00.00,USD,2026-08-31T18:36:00Z,REF-1963,SWIFT,APAC,SETTLED
REC002898,SND04762,RCV03538,84.00.00,USD,2026-08-31T23:43:00Z,REF-15322,SWIFT,APAC,SETTLED
REC002899,SND05402,RCV06680,54.00.00,USD,2026-08-31T21:03:00Z,REF-5602,SWIFT,APAC,SETTLED
REC002900,SND02194,RCV09316,32.00.00,USD,2026-08-31T02:36:00Z,REF-8737,SWIFT,APAC,SETTLED
REC002901,SND01751,RCV04538,83.00.00,USD,2026-08-31T05:39:00Z,REF-2619,SWIFT,APAC,SETTLED
REC002902,SND08756,RCV02687,37.00.00,USD,2026-08-31T10:19:00Z,REF-22619,SWIFT,APAC,SETTLED
REC002903,SND09254,RCV02289,9.00.00,USD,2026-08-31T23:28:00Z,REF-19284,SWIFT,APAC,SETTLED
REC002904,SND08139,RCV00672,20.00.00,USD,2026-08-31T02:49:00Z,REF-18681,SWIFT,APAC,SETTLED
REC002905,SND06700,RCV01273,84.00.00,USD,2026-08-31T17:47:00Z,REF-17012,SWIFT,APAC,SETTLED
REC002906,SND00761,RCV07939,73.00.00,USD,2026-08-31T11:57:00Z,REF-22766,SWIFT,APAC,SETTLED
REC002907,SND00353,RCV07076,95.00.00,USD,2026-08-31T18:41:00Z,REF-8095,SWIFT,APAC,SETTLED
REC002908,SND00716,RCV01856,5.00.00,USD,2026-08-31T01:43:00Z,REF-6040,SWIFT,APAC,SETTLED
REC002909,SND05046,RCV04952,20.00.00,USD,2026-08-31T10:42:00Z,REF-22267,SWIFT,APAC,SETTLED
REC002910,SND07842,RCV00630,68.00.00,USD,2026-08-31T10:02:00Z,REF-12040,SWIFT,APAC,SETTLED
REC002911,SND00122,RCV05567,35.00.00,USD,2026-08-31T15:33:00Z,REF-7078,SWIFT,APAC,SETTLED
REC002912,SND01029,RCV09641,96.00.00,USD,2026-08-31T10:11:00Z,REF-1230,SWIFT,APAC,SETTLED
REC002913,SND08999,RCV08895,70.00.00,USD,2026-08-31T20:54:00Z,REF-2020,SWIFT,APAC,SETTLED
REC002914,SND00904,RCV05955,95.00.00,USD,2026-08-31T22:09:00Z,REF-23489,SWIFT,APAC,SETTLED
REC002915,SND06045,RCV08215,68.00.00,USD,2026-08-31T15:03:00Z,REF-20812,SWIFT,APAC,SETTLED
REC002916,SND08631,RCV04007,39.00.00,USD,2026-08-31T02:29:00Z,REF-31937,SWIFT,APAC,SETTLED
REC002917,SND08145,RCV09761,35.00.00,USD,2026-08-31T00:11:00Z,REF-31451,SWIFT,APAC,SETTLED
REC002918,SND00713,RCV00801,97.00.00,USD,2026-08-31T12:14:00Z,REF-4084,SWIFT,APAC,SETTLED
REC002919,SND02857,RCV08876,92.00.00,USD,2026-08-31T03:19:00Z,REF-2734,SWIFT,APAC,SETTLED
REC002920,SND08161,RCV07989,52.00.00,USD,2026-08-31T13:07:00Z,REF-18332,SWIFT,APAC,SETTLED
REC002921,SND08771,RCV04263,24.00.00,USD,2026-08-31T01:32:00Z,REF-1678,SWIFT,APAC,SETTLED
REC002922,SND03811,RCV01531,10.00.00,USD,2026-08-31T05:32:00Z,REF-19896,SWIFT,APAC,SETTLED
REC002923,SND03827,RCV06477,31.00.00,USD,2026-08-31T09:55:00Z,REF-17193,SWIFT,APAC,SETTLED
REC002924,SND02616,RCV02698,85.00.00,USD,2026-08-31T03:34:00Z,REF-26443,SWIFT,APAC,SETTLED
REC002925,SND09496,RCV07976,7.00.00,USD,2026-08-31T06:13:00Z,REF-25595,SWIFT,APAC,SETTLED
REC002926,SND09635,RCV05245,68.00.00,USD,2026-08-31T01:08:00Z,REF-15281,SWIFT,APAC,SETTLED
REC002927,SND00306,RCV04265,10.00.00,USD,2026-08-31T18:29:00Z,REF-0,SWIFT,APAC,SETTLED
REC002928,SND02910,RCV08894,16.00.00,USD,2026-08-31T06:55:00Z,REF-9492,SWIFT,APAC,SETTLED
REC002929,SND09768,RCV00803,42.00.00,USD,2026-08-31T14:38:00Z,REF-24876,SWIFT,APAC,SETTLED
REC002930,SND05771,RCV01867,16.00.00,USD,2026-08-31T14:15:00Z,REF-13975,SWIFT,APAC,SETTLED
REC002931,SND02806,RCV03939,15.00.00,USD,2026-08-31T08:21:00Z,REF-32695,SWIFT,APAC,SETTLED
REC002932,SND01028,RCV09858,33.00.00,USD,2026-08-31T12:06:00Z,REF-13619,SWIFT,APAC,SETTLED
REC002933,SND06810,RCV00867,30.00.00,USD,2026-08-31T12:38:00Z,REF-24381,SWIFT,APAC,SETTLED
REC002934,SND08332,RCV01894,3.00.00,USD,2026-08-31T23:50:00Z,REF-4735,SWIFT,APAC,SETTLED
REC002935,SND04009,RCV00817,4.00.00,USD,2026-08-31T06:42:00Z,REF-348,SWIFT,APAC,SETTLED
REC002936,SND07696,RCV07533,39.00.00,USD,2026-08-31T14:06:00Z,REF-28282,SWIFT,APAC,SETTLED
REC002937,SND02280,RCV01329,90.00.00,USD,2026-08-31T06:47:00Z,REF-6050,SWIFT,APAC,SETTLED
REC002938,SND05946,RCV01053,57.00.00,USD,2026-08-31T20:26:00Z,REF-6913,SWIFT,APAC,SETTLED
REC002939,SND02041,RCV05932,27.00.00,USD,2026-08-31T06:04:00Z,REF-27138,SWIFT,APAC,SETTLED
REC002940,SND03584,RCV04470,77.00.00,USD,2026-08-31T19:21:00Z,REF-13443,SWIFT,APAC,SETTLED
REC002941,SND08357,RCV03704,80.00.00,USD,2026-08-31T02:35:00Z,REF-12453,SWIFT,APAC,SETTLED
REC002942,SND00679,RCV02657,63.00.00,USD,2026-08-31T12:35:00Z,REF-32326,SWIFT,APAC,SETTLED
REC002943,SND08217,RCV06192,86.00.00,USD,2026-08-31T17:33:00Z,REF-6084,SWIFT,APAC,SETTLED
REC002944,SND02981,RCV02228,53.00.00,USD,2026-08-31T19:36:00Z,REF-27037,SWIFT,APAC,SETTLED
REC002945,SND04780,RCV07899,5.00.00,USD,2026-08-31T01:16:00Z,REF-12042,SWIFT,APAC,SETTLED
REC002946,SND08544,RCV08990,70.00.00,USD,2026-08-31T15:39:00Z,REF-32767,SWIFT,APAC,SETTLED
REC002947,SND06934,RCV05654,47.00.00,USD,2026-08-31T16:34:00Z,REF-30330,SWIFT,APAC,SETTLED
REC002948,SND02920,RCV08331,46.00.00,USD,2026-08-31T15:47:00Z,REF-25766,SWIFT,APAC,SETTLED
REC002949,SND04530,RCV06421,47.00.00,USD,2026-08-31T02:32:00Z,REF-16750,SWIFT,APAC,SETTLED
REC002950,SND09257,RCV04909,75.00.00,USD,2026-08-31T05:12:00Z,REF-6272,SWIFT,APAC,SETTLED
REC002951,SND04353,RCV07234,68.00.00,USD,2026-08-31T16:35:00Z,REF-2523,SWIFT,APAC,SETTLED
REC002952,SND06159,RCV02387,42.00.00,USD,2026-08-31T16:05:00Z,REF-31720,SWIFT,APAC,SETTLED
REC002953,SND04753,RCV01387,37.00.00,USD,2026-08-31T20:48:00Z,REF-794,SWIFT,APAC,SETTLED
REC002954,SND00569,RCV08335,98.00.00,USD,2026-08-31T11:01:00Z,REF-29025,SWIFT,APAC,SETTLED
REC002955,SND02215,RCV09137,21.00.00,USD,2026-08-31T23:28:00Z,REF-16520,SWIFT,APAC,SETTLED
REC002956,SND02485,RCV09805,97.00.00,USD,2026-08-31T01:41:00Z,REF-11464,SWIFT,APAC,SETTLED
REC002957,SND00102,RCV02365,28.00.00,USD,2026-08-31T15:36:00Z,REF-8656,SWIFT,APAC,SETTLED
REC002958,SND07968,RCV04798,55.00.00,USD,2026-08-31T14:20:00Z,REF-15427,SWIFT,APAC,SETTLED
REC002959,SND08903,RCV03258,23.00.00,USD,2026-08-31T03:31:00Z,REF-5811,SWIFT,APAC,SETTLED
REC002960,SND03822,RCV09956,73.00.00,USD,2026-08-31T00:43:00Z,REF-27308,SWIFT,APAC,SETTLED
REC002961,SND00710,RCV03407,49.00.00,USD,2026-08-31T11:13:00Z,REF-22870,SWIFT,APAC,SETTLED
REC002962,SND04322,RCV04295,62.00.00,USD,2026-08-31T18:21:00Z,REF-8882,SWIFT,APAC,SETTLED
REC002963,SND09071,RCV01199,47.00.00,USD,2026-08-31T22:47:00Z,REF-15221,SWIFT,APAC,SETTLED
REC002964,SND06864,RCV05374,24.00.00,USD,2026-08-31T19:56:00Z,REF-15665,SWIFT,APAC,SETTLED
REC002965,SND07923,RCV02490,23.00.00,USD,2026-08-31T15:40:00Z,REF-31489,SWIFT,APAC,SETTLED
REC002966,SND01441,RCV08687,93.00.00,USD,2026-08-31T11:31:00Z,REF-3456,SWIFT,APAC,SETTLED
REC002967,SND07277,RCV07121,23.00.00,USD,2026-08-31T02:59:00Z,REF-19692,SWIFT,APAC,SETTLED
REC002968,SND07349,RCV02826,31.00.00,USD,2026-08-31T15:11:00Z,REF-18655,SWIFT,APAC,SETTLED
REC002969,SND09816,RCV08065,76.00.00,USD,2026-08-31T16:02:00Z,REF-3650,SWIFT,APAC,SETTLED
REC002970,SND04405,RCV05957,42.00.00,USD,2026-08-31T15:43:00Z,REF-14040,SWIFT,APAC,SETTLED
REC002971,SND00933,RCV02161,93.00.00,USD,2026-08-31T18:20:00Z,REF-5624,SWIFT,APAC,SETTLED
REC002972,SND01300,RCV03949,21.00.00,USD,2026-08-31T08:48:00Z,REF-10648,SWIFT,APAC,SETTLED
REC002973,SND07458,RCV07653,33.00.00,USD,2026-08-31T01:43:00Z,REF-20949,SWIFT,APAC,SETTLED
REC002974,SND05978,RCV08603,75.00.00,USD,2026-08-31T06:52:00Z,REF-6115,SWIFT,APAC,SETTLED
REC002975,SND02624,RCV02806,41.00.00,USD,2026-08-31T11:29:00Z,REF-22954,SWIFT,APAC,SETTLED
REC002976,SND05911,RCV06119,56.00.00,USD,2026-08-31T06:17:00Z,REF-20699,SWIFT,APAC,SETTLED
REC002977,SND07220,RCV09042,74.00.00,USD,2026-08-31T14:54:00Z,REF-11817,SWIFT,APAC,SETTLED
REC002978,SND01979,RCV03427,30.00.00,USD,2026-08-31T20:38:00Z,REF-10823,SWIFT,APAC,SETTLED
REC002979,SND04712,RCV03767,72.00.00,USD,2026-08-31T09:15:00Z,REF-6578,SWIFT,APAC,SETTLED
REC002980,SND03262,RCV00156,13.00.00,USD,2026-08-31T07:54:00Z,REF-18542,SWIFT,APAC,SETTLED
REC002981,SND00985,RCV07012,79.00.00,USD,2026-08-31T20:41:00Z,REF-2134,SWIFT,APAC,SETTLED
REC002982,SND03247,RCV08030,45.00.00,USD,2026-08-31T16:27:00Z,REF-18516,SWIFT,APAC,SETTLED
REC002983,SND02250,RCV06642,68.00.00,USD,2026-08-31T06:36:00Z,REF-29378,SWIFT,APAC,SETTLED
REC002984,SND00303,RCV01492,70.00.00,USD,2026-08-31T18:51:00Z,REF-249,SWIFT,APAC,SETTLED
REC002985,SND02752,RCV02958,55.00.00,USD,2026-08-31T13:10:00Z,REF-2495,SWIFT,APAC,SETTLED
REC002986,SND03057,RCV07759,65.00.00,USD,2026-08-31T16:53:00Z,REF-31118,SWIFT,APAC,SETTLED
REC002987,SND08581,RCV08699,46.00.00,USD,2026-08-31T23:52:00Z,REF-4560,SWIFT,APAC,SETTLED
REC002988,SND03085,RCV02189,19.00.00,USD,2026-08-31T05:10:00Z,REF-6531,SWIFT,APAC,SETTLED
REC002989,SND08520,RCV09805,82.00.00,USD,2026-08-31T16:19:00Z,REF-29303,SWIFT,APAC,SETTLED
REC002990,SND08920,RCV02645,4.00.00,USD,2026-08-31T21:14:00Z,REF-5997,SWIFT,APAC,SETTLED
REC002991,SND08243,RCV09647,72.00.00,USD,2026-08-31T19:16:00Z,REF-24620,SWIFT,APAC,SETTLED
REC002992,SND00504,RCV02206,39.00.00,USD,2026-08-31T02:07:00Z,REF-24211,SWIFT,APAC,SETTLED
REC002993,SND00690,RCV05798,61.00.00,USD,2026-08-31T13:20:00Z,REF-12553,SWIFT,APAC,SETTLED
REC002994,SND00912,RCV02605,24.00.00,USD,2026-08-31T20:24:00Z,REF-29128,SWIFT,APAC,SETTLED
REC002995,SND09600,RCV03158,67.00.00,USD,2026-08-31T19:40:00Z,REF-22107,SWIFT,APAC,SETTLED
REC002996,SND01413,RCV09066,58.00.00,USD,2026-08-31T00:15:00Z,REF-10083,SWIFT,APAC,SETTLED
REC002997,SND02675,RCV03693,7.00.00,USD,2026-08-31T17:27:00Z,REF-2607,SWIFT,APAC,SETTLED
REC002998,SND00222,RCV07164,90.00.00,USD,2026-08-31T14:17:00Z,REF-7310,SWIFT,APAC,SETTLED
REC002999,SND01677,RCV07034,64.00.00,USD,2026-08-31T12:02:00Z,REF-15124,SWIFT,APAC,SETTLED
REC003000,SND03197,RCV02314,93.00.00,USD,2026-08-31T05:16:00Z,REF-23643,SWIFT,APAC,SETTLED
REC003001,SND09401,RCV08303,45.00.00,USD,2026-08-31T00:24:00Z,REF-12071,SWIFT,APAC,SETTLED
REC003002,SND07485,RCV01464,35.00.00,USD,2026-08-31T01:14:00Z,REF-5985,SWIFT,APAC,SETTLED
REC003003,SND03349,RCV02722,10.00.00,USD,2026-08-31T16:01:00Z,REF-5664,SWIFT,APAC,SETTLED
REC003004,SND04118,RCV07250,68.00.00,USD,2026-08-31T09:09:00Z,REF-22101,SWIFT,APAC,SETTLED
REC003005,SND02884,RCV09749,87.00.00,USD,2026-08-31T03:41:00Z,REF-30391,SWIFT,APAC,SETTLED
REC003006,SND00247,RCV03164,87.00.00,USD,2026-08-31T23:40:00Z,REF-20969,SWIFT,APAC,SETTLED
REC003007,SND01675,RCV04542,6.00.00,USD,2026-08-31T12:01:00Z,REF-582,SWIFT,APAC,SETTLED
REC003008,SND04801,RCV05460,8.00.00,USD,2026-08-31T06:28:00Z,REF-23775,SWIFT,APAC,SETTLED
REC003009,SND08730,RCV04519,79.00.00,USD,2026-08-31T06:16:00Z,REF-21351,SWIFT,APAC,SETTLED
REC003010,SND06136,RCV04975,71.00.00,USD,2026-08-31T17:59:00Z,REF-21494,SWIFT,APAC,SETTLED
REC003011,SND05174,RCV09947,48.00.00,USD,2026-08-31T03:18:00Z,REF-7897,SWIFT,APAC,SETTLED
REC003012,SND09520,RCV09306,90.00.00,USD,2026-08-31T21:29:00Z,REF-14575,SWIFT,APAC,SETTLED
REC003013,SND03333,RCV03634,46.00.00,USD,2026-08-31T16:44:00Z,REF-21863,SWIFT,APAC,SETTLED
REC003014,SND09342,RCV00897,31.00.00,USD,2026-08-31T12:00:00Z,REF-16274,SWIFT,APAC,SETTLED
REC003015,SND09889,RCV02511,89.00.00,USD,2026-08-31T21:59:00Z,REF-31274,SWIFT,APAC,SETTLED
REC003016,SND01160,RCV02786,81.00.00,USD,2026-08-31T13:12:00Z,REF-22422,SWIFT,APAC,SETTLED
REC003017,SND08075,RCV07070,6.00.00,USD,2026-08-31T20:03:00Z,REF-23080,SWIFT,APAC,SETTLED
REC003018,SND04703,RCV03644,67.00.00,USD,2026-08-31T22:11:00Z,REF-11735,SWIFT,APAC,SETTLED
REC003019,SND08735,RCV01343,1.00.00,USD,2026-08-31T21:38:00Z,REF-31708,SWIFT,APAC,SETTLED
REC003020,SND05701,RCV05158,2.00.00,USD,2026-08-31T11:02:00Z,REF-15158,SWIFT,APAC,SETTLED
REC003021,SND00751,RCV01722,47.00.00,USD,2026-08-31T22:21:00Z,REF-12167,SWIFT,APAC,SETTLED
REC003022,SND06837,RCV05264,92.00.00,USD,2026-08-31T02:58:00Z,REF-29131,SWIFT,APAC,SETTLED
REC003023,SND01671,RCV07042,40.00.00,USD,2026-08-31T09:58:00Z,REF-6605,SWIFT,APAC,SETTLED
REC003024,SND05925,RCV05087,33.00.00,USD,2026-08-31T23:21:00Z,REF-29417,SWIFT,APAC,SETTLED
REC003025,SND02094,RCV01707,44.00.00,USD,2026-08-31T06:40:00Z,REF-4840,SWIFT,APAC,SETTLED
REC003026,SND00350,RCV07572,26.00.00,USD,2026-08-31T10:52:00Z,REF-3316,SWIFT,APAC,SETTLED
REC003027,SND05294,RCV09243,31.00.00,USD,2026-08-31T08:49:00Z,REF-6039,SWIFT,APAC,SETTLED
REC003028,SND04602,RCV00596,93.00.00,USD,2026-08-31T16:47:00Z,REF-28935,SWIFT,APAC,SETTLED
REC003029,SND07944,RCV09810,28.00.00,USD,2026-08-31T02:16:00Z,REF-15847,SWIFT,APAC,SETTLED
REC003030,SND04750,RCV08717,46.00.00,USD,2026-08-31T05:48:00Z,REF-5362,SWIFT,APAC,SETTLED
REC003031,SND09967,RCV09932,9.00.00,USD,2026-08-31T19:00:00Z,REF-16676,SWIFT,APAC,SETTLED
REC003032,SND00961,RCV01890,85.00.00,USD,2026-08-31T10:00:00Z,REF-4476,SWIFT,APAC,SETTLED
REC003033,SND06333,RCV04999,67.00.00,USD,2026-08-31T10:56:00Z,REF-19895,SWIFT,APAC,SETTLED
REC003034,SND01436,RCV02563,91.00.00,USD,2026-08-31T12:25:00Z,REF-21342,SWIFT,APAC,SETTLED
REC003035,SND07301,RCV00523,89.00.00,USD,2026-08-31T20:50:00Z,REF-29136,SWIFT,APAC,SETTLED
REC003036,SND00316,RCV09786,16.00.00,USD,2026-08-31T02:24:00Z,REF-31740,SWIFT,APAC,SETTLED
REC003037,SND06831,RCV01420,92.00.00,USD,2026-08-31T11:32:00Z,REF-7662,SWIFT,APAC,SETTLED
REC003038,SND00688,RCV03152,95.00.00,USD,2026-08-31T14:16:00Z,REF-5833,SWIFT,APAC,SETTLED
REC003039,SND07912,RCV07468,44.00.00,USD,2026-08-31T01:57:00Z,REF-29674,SWIFT,APAC,SETTLED
REC003040,SND03951,RCV05208,59.00.00,USD,2026-08-31T12:51:00Z,REF-11342,SWIFT,APAC,SETTLED
REC003041,SND09574,RCV09117,9.00.00,USD,2026-08-31T22:46:00Z,REF-5067,SWIFT,APAC,SETTLED
REC003042,SND09423,RCV05043,53.00.00,USD,2026-08-31T22:16:00Z,REF-30928,SWIFT,APAC,SETTLED
REC003043,SND02757,RCV06586,31.00.00,USD,2026-08-31T23:38:00Z,REF-32470,SWIFT,APAC,SETTLED
REC003044,SND00387,RCV04740,27.00.00,USD,2026-08-31T07:19:00Z,REF-14251,SWIFT,APAC,SETTLED
REC003045,SND04108,RCV03829,65.00.00,USD,2026-08-31T10:33:00Z,REF-32507,SWIFT,APAC,SETTLED
REC003046,SND09184,RCV08215,74.00.00,USD,2026-08-31T21:58:00Z,REF-24499,SWIFT,APAC,SETTLED
REC003047,SND03775,RCV05211,93.00.00,USD,2026-08-31T20:14:00Z,REF-25918,SWIFT,APAC,SETTLED
REC003048,SND09006,RCV01832,49.00.00,USD,2026-08-31T21:28:00Z,REF-18352,SWIFT,APAC,SETTLED
REC003049,SND09694,RCV08177,43.00.00,USD,2026-08-31T16:07:00Z,REF-11944,SWIFT,APAC,SETTLED
REC003050,SND05828,RCV09540,7.00.00,USD,2026-08-31T21:53:00Z,REF-1574,SWIFT,APAC,SETTLED
REC003051,SND09327,RCV00587,60.00.00,USD,2026-08-31T04:12:00Z,REF-5530,SWIFT,APAC,SETTLED
REC003052,SND01001,RCV09359,1.00.00,USD,2026-08-31T21:26:00Z,REF-13804,SWIFT,APAC,SETTLED
REC003053,SND08079,RCV06123,9.00.00,USD,2026-08-31T10:45:00Z,REF-10204,SWIFT,APAC,SETTLED
REC003054,SND07253,RCV01897,62.00.00,USD,2026-08-31T12:16:00Z,REF-22523,SWIFT,APAC,SETTLED
REC003055,SND05063,RCV08184,91.00.00,USD,2026-08-31T17:08:00Z,REF-7763,SWIFT,APAC,SETTLED
REC003056,SND06930,RCV08127,46.00.00,USD,2026-08-31T15:14:00Z,REF-27156,SWIFT,APAC,SETTLED
REC003057,SND06028,RCV00640,75.00.00,USD,2026-08-31T21:58:00Z,REF-2265,SWIFT,APAC,SETTLED
REC003058,SND02604,RCV04305,78.00.00,USD,2026-08-31T02:58:00Z,REF-16343,SWIFT,APAC,SETTLED
REC003059,SND07050,RCV09499,38.00.00,USD,2026-08-31T22:23:00Z,REF-26092,SWIFT,APAC,SETTLED
REC003060,SND01577,RCV04422,82.00.00,USD,2026-08-31T22:54:00Z,REF-24957,SWIFT,APAC,SETTLED
REC003061,SND01979,RCV08909,62.00.00,USD,2026-08-31T06:24:00Z,REF-8171,SWIFT,APAC,SETTLED
REC003062,SND01958,RCV00355,37.00.00,USD,2026-08-31T06:21:00Z,REF-15679,SWIFT,APAC,SETTLED
REC003063,SND05960,RCV06408,97.00.00,USD,2026-08-31T23:13:00Z,REF-31110,SWIFT,APAC,SETTLED
REC003064,SND02064,RCV00746,34.00.00,USD,2026-08-31T04:38:00Z,REF-309,SWIFT,APAC,SETTLED
REC003065,SND02459,RCV02374,22.00.00,USD,2026-08-31T14:19:00Z,REF-7261,SWIFT,APAC,SETTLED
REC003066,SND08512,RCV08652,12.00.00,USD,2026-08-31T07:19:00Z,REF-29374,SWIFT,APAC,SETTLED
REC003067,SND03658,RCV05895,97.00.00,USD,2026-08-31T15:23:00Z,REF-13597,SWIFT,APAC,SETTLED
REC003068,SND02369,RCV09095,73.00.00,USD,2026-08-31T00:04:00Z,REF-8378,SWIFT,APAC,SETTLED
REC003069,SND00922,RCV08383,41.00.00,USD,2026-08-31T07:22:00Z,REF-12530,SWIFT,APAC,SETTLED
REC003070,SND04101,RCV05037,88.00.00,USD,2026-08-31T05:21:00Z,REF-15214,SWIFT,APAC,SETTLED
REC003071,SND01441,RCV07000,89.00.00,USD,2026-08-31T22:07:00Z,REF-9761,SWIFT,APAC,SETTLED
REC003072,SND00052,RCV03689,13.00.00,USD,2026-08-31T19:33:00Z,REF-25463,SWIFT,APAC,SETTLED
REC003073,SND00925,RCV08946,27.00.00,USD,2026-08-31T17:12:00Z,REF-4916,SWIFT,APAC,SETTLED
REC003074,SND05250,RCV06966,45.00.00,USD,2026-08-31T22:24:00Z,REF-13565,SWIFT,APAC,SETTLED
REC003075,SND02413,RCV04675,52.00.00,USD,2026-08-31T15:21:00Z,REF-8134,SWIFT,APAC,SETTLED
REC003076,SND04014,RCV00912,43.00.00,USD,2026-08-31T15:12:00Z,REF-29778,SWIFT,APAC,SETTLED
REC003077,SND08257,RCV04188,25.00.00,USD,2026-08-31T03:30:00Z,REF-2907,SWIFT,APAC,SETTLED
REC003078,SND08023,RCV00815,25.00.00,USD,2026-08-31T22:05:00Z,REF-30152,SWIFT,APAC,SETTLED
REC003079,SND04588,RCV01111,87.00.00,USD,2026-08-31T02:44:00Z,REF-13636,SWIFT,APAC,SETTLED
REC003080,SND07741,RCV00016,96.00.00,USD,2026-08-31T13:38:00Z,REF-20051,SWIFT,APAC,SETTLED
REC003081,SND05453,RCV07401,16.00.00,USD,2026-08-31T02:52:00Z,REF-3662,SWIFT,APAC,SETTLED
REC003082,SND05344,RCV01788,20.00.00,USD,2026-08-31T18:12:00Z,REF-3437,SWIFT,APAC,SETTLED
REC003083,SND03769,RCV08261,79.00.00,USD,2026-08-31T23:13:00Z,REF-1891,SWIFT,APAC,SETTLED
REC003084,SND08688,RCV03749,27.00.00,USD,2026-08-31T22:30:00Z,REF-3960,SWIFT,APAC,SETTLED
REC003085,SND00699,RCV02658,32.00.00,USD,2026-08-31T14:53:00Z,REF-15069,SWIFT,APAC,SETTLED
REC003086,SND02752,RCV03517,92.00.00,USD,2026-08-31T08:16:00Z,REF-28691,SWIFT,APAC,SETTLED
REC003087,SND03177,RCV06061,3.00.00,USD,2026-08-31T10:30:00Z,REF-21328,SWIFT,APAC,SETTLED
REC003088,SND00905,RCV04973,25.00.00,USD,2026-08-31T16:23:00Z,REF-25259,SWIFT,APAC,SETTLED
REC003089,SND00111,RCV09849,76.00.00,USD,2026-08-31T18:48:00Z,REF-24281,SWIFT,APAC,SETTLED
REC003090,SND05269,RCV03088,31.00.00,USD,2026-08-31T13:15:00Z,REF-24100,SWIFT,APAC,SETTLED
REC003091,SND08196,RCV06504,60.00.00,USD,2026-08-31T08:08:00Z,REF-21344,SWIFT,APAC,SETTLED
REC003092,SND00113,RCV02521,27.00.00,USD,2026-08-31T01:42:00Z,REF-6501,SWIFT,APAC,SETTLED
REC003093,SND00415,RCV09988,6.00.00,USD,2026-08-31T05:45:00Z,REF-29640,SWIFT,APAC,SETTLED
REC003094,SND02144,RCV04698,38.00.00,USD,2026-08-31T07:08:00Z,REF-19041,SWIFT,APAC,SETTLED
REC003095,SND02846,RCV04328,27.00.00,USD,2026-08-31T07:01:00Z,REF-11357,SWIFT,APAC,SETTLED
REC003096,SND09392,RCV00097,91.00.00,USD,2026-08-31T03:12:00Z,REF-8258,SWIFT,APAC,SETTLED
REC003097,SND07932,RCV04877,57.00.00,USD,2026-08-31T22:46:00Z,REF-28977,SWIFT,APAC,SETTLED
REC003098,SND01625,RCV04942,56.00.00,USD,2026-08-31T16:57:00Z,REF-15883,SWIFT,APAC,SETTLED
REC003099,SND09603,RCV00408,55.00.00,USD,2026-08-31T10:36:00Z,REF-26167,SWIFT,APAC,SETTLED
REC003100,SND03985,RCV09812,3.00.00,USD,2026-08-31T07:56:00Z,REF-16536,SWIFT,APAC,SETTLED
REC003101,SND09609,RCV03221,4.00.00,USD,2026-08-31T00:28:00Z,REF-1196,SWIFT,APAC,SETTLED
REC003102,SND06759,RCV04470,19.00.00,USD,2026-08-31T00:06:00Z,REF-24451,SWIFT,APAC,SETTLED
